UID,PID,title,speaker,date,categories,text,keyword_binary,relevance_1,sentiment_1,confidence_1,notes_1,relevance_2,sentiment_2,confidence_2,notes_2
108,108_58,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Well, it certainly is wonderful to have this most cordial welcome from Westerly, Rhode Island, the last city in which I will stop in Rhode Island. I have been most cordially treated in this great State, and I appreciate it more than I can tell you.",0,-,-,-,-,0,-,H,-
108,108_59,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","Your officials are friends of mine. John Pastore has made one of your great Senators, and I know you are going to send him back. I have known Theodore Francis Green ever since he was Governor of Rhode Island, and I always did think highly of him. And your candidate for Congress, who is also the incumbent, John Fogarty, has made a wonderful record for himself down in Washington, and I know you can't do anything but send him back.",0,-,-,-,-,0,-,H,-
108,108_60,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I told the people down in Providence that I was exceedingly anxious that they should elect Governor Roberts again, because I'll be out of a job on the 20th of January and I would like to have somebody there I knew in the Executive Mansion where I could go, maybe, and get a square meal. I told them also that I had started my acquaintance with Rhode Island with a Governor of Rhode Island, and that was Theodore Francis Green--and he gave me a square meal at the mansion.",0,-,-,-,-,0,-,H,-
108,108_61,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","On our national ticket we have two of the finest candidates any party ever offered the voters--Adlai Stevenson for President and John Sparkman for Vice President. These men are capable and will give you just exactly the sort of administration that the people ought to have. Both these men have had great experience in public affairs. Both of them have demonstrated by their records that they care about the plain, everyday people of the country--and will work for them and serve them well. These are men you can trust. They will really look out for the interests of the everyday man.",0,-,-,-,-,0,-,H,-
108,108_62,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I want you to think this over very carefully. These are men you can trust to look after your interests. That is the true Democratic way of a regular candidate doing business. Our party is the party with a heart for the plain, everyday people of America. But the Republican Party has a cash register for a heart--or a calculating machine--I don't know which. It's the party of the special interests and the lobbyists. It is not especially concerned with the human needs and the welfare of the people.",0,-,-,-,-,0,-,H,-
108,108_63,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I want you to think these things over. The only reason I am going around the country as I am is because I want to call your attention to the fact that it is your duty as the Government of the United States--and you are--the power lies with the people, but you don't exercise that power unless you vote; and when you vote you ought to vote intelligently, you ought to study the issues. And the Republicans won't tell you what the issues are, they are trying to cover then up. I am around trying to tell you what the issues are, so you can vote intelligently. If you do that, you will have Adlai Stevenson in the White House for another 4 years, and we will have good government all that time.",0,-,-,-,-,0,-,H,-
108,108_64,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","[6.] NEW LONDON, CONNECTICUT (Rear platform, 1:22 p.m.)",0,-,-,-,-,NP,-,-,-
108,108_65,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","You see, coming to New London is getting to be a habit with me. It is my third trip here in just 4 months. Now the chairman introduced me in a manner that reminds me of an old-time story. A fellow one time was on a hinge and he made the statement that he could whip anybody in the place. He didn't get any takers. Then he said he could whip anybody in the town, but he didn't get any takers. Then he said he could whip anybody in the State, and he didn't get any takers. Then he said he could whip anybody in the world, and one old fellow got up and popped him out on the street. And they asked him how it came about, and he said he took in too much territory.",0,-,-,-,-,0,-,H,-
108,108_66,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","The first time I came here I came to start an atomic-powered submarine. That was a great day, and a historic day, because that is a start, we think, to the use of atomic energy for peaceful purposes. And I know it is going to work, and if they do work, then we will be facing the greatest age in the history of the world.",0,-,-,-,-,0,-,H,-
108,108_67,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I visited the Coast Guard Academy in September. That was a great affair, too, from my point of view. But this visit, I guess, is the most important of the three, although the purpose is somewhat different.",0,-,-,-,-,0,-,H,-
108,108_68,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","I am here today in my capacity as head of the Democratic Party--one of the President's many jobs--and I am here on one of the most important missions of my life, to help elect a Democratic ticket in November. This election, my friends, is one of the most critical this country has ever faced. The future of our country--our prosperity-our hopes for peace--may hang in the balance.",0,-,-,-,-,0,-,H,-
108,108_69,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","On the one side, there is the Democratic Party, with an unbroken record of service to the people, and one of the finest and best qualified candidates ever offered the voters-Adlai Stevenson, the Governor of Illinois.",0,-,-,-,-,0,-,H,-
108,108_70,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential","And on the other side is the Republican Party, with an unbroken record of opposition to almost everything the New Deal and the fair Deal have accomplished for the people--together with a candidate who has been captured and surrounded by the worst elements of the Old Guard Republican Party.",0,-,-,-,-,0,-,H,-
108,108_71,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential",The choice before you is whether to entrust your future to a tested civilian leader with great experience and high principle or to an untried military man who is nothing but a babe in the woods of Senator Taft-and Taft controls the woods.,0,-,-,-,-,0,-,H,-
108,108_72,"Rear Platform and Other Informal Remarks in Massachusetts, Rhode Island, Connecticut, and New York.",Harry S. Truman,"October 18, 1952","Miscellaneous, Miscellaneous Remarks, Presidential",I came out here to get you to think. am making this trip so that you people will begin to think about the welfare of the world and the welfare of this Nation. Think it over carefully. Your jobs--your future-and the welfare of the world and this country are at stake. You yourselves control the Government when you exercise your right to vote.,0,-,-,-,-,0,-,H,-
